A,B
"[-0.45341289070019, -0.3118199887077, 0.7581770867079, -0.0044157664454, -0.062584339771, 0.00114089483332, -0.01901613627327, 0.08449409494563, 0.00236028324144, -0.07597682976297, 0.67448862022514, 0.58758126296091, 0.04732220475033, -0.09653457436262, -0.06676080861302, 0.24394497950886, -0.69613006070663, -0.11603759475082]",54
"[0.14031246610631, -0.12815879438622, 0.5603776344424, 0.05955051950692, -0.07643940746555, -0.2254327539048, 0.31379861505815, -0.27677239340273, -1.79634245710735, -0.42297113145489, -0.45603186698796, 0.14345108137054, -0.38453496973116, -0.03185306013115, 0.13988050662445, 1.23145471934288, -0.16180779771995, -0.9256415979144]",22
"[0.36456994989876, -0.38988653577471, -0.27702942675146, 0.06403696371886, -0.17958635465127, 0.01106261005627, 0.26129268652202, 0.86193568381786, 0.1297923260062, -1.20274883492851, -1.04565532472382, 0.76457126555872, -0.08009630159897, 0.18459857046725, 0.37881425279613, 1.33510530917185, -0.13044736308196, -0.88499964306425]",36
"[-0.66359022937189, -0.43087356975739, 0.73083915064747, 0.02704888693932, -0.02930127617577, 0.02057756458586, -0.80602423128947, 0.37708678273299, 0.2267449090058, -1.47689184319954, -0.11853234214138, -0.48768884234419, -0.35912737304243, 0.15831398578521, 0.22637313169363, 1.15229119374834, -0.184046281372, -0.80341094726528]",52
"[0.02539485599914, -0.22451142021864, 0.52285673378939, -0.01270806500009, 0.06300049842187, -0.00408380388639, 0.08956921824263, 0.16194529703858, -0.44577540613653, -0.84105038548844, -0.81919613770573, 1.97570654289696, -0.00483217375229, -0.0188666996423, -0.02387122272707, -0.08838719121911, -0.15662447492119, -0.3965366687044]",24
"[-0.86999973308674, -0.73202147473242, 0.33689718161752, -0.02539358758101, -0.03982230048209, 0.79687520342786, -0.42586031168199, 0.82832610791758, -1.90872014380202, -2.32401896654759, -0.21609270441969, 1.24931499618674, 0.1668887762794, 0.39562376001486, 0.73967431314221, 1.41617679120471, -0.28072018982422, -0.70878981695501]",14
"[-0.29730006417752, -0.25763974659846, 0.67855692882321, -0.07062271774414, -0.27247419684747, 0.01155536490848, 0.427060971787, 0.1166017741244, -0.58771561937978, -1.76203225460815, -0.94279968576348, 1.71290077037482, -0.06367687419063, -0.06523753202094, 0.64965089495557, 0.57786398726573, -0.42328874139655, -1.12050734135908]",42
"[-0.08419603558441, -0.40135834173178, 0.01565168571213, -0.05898463255306, 0.54691287081508, 0.2296367862163, -0.45014662307307, 1.89930416167952, -0.41589229809757, -0.79092698353571, -0.03143154718904, 0.10722907779683, 0.01017286549213, 0.00826317545823, -0.02202225452067, 0.12353691439125, 0.32784688775175, -0.39082210423323]",68
"[-0.10485260942876, 0.3564053941108, -0.07852075919972, -0.05480372965223, 0.32734243963333, 0.71126968793594, -1.02768141937824, 1.07956291784472, -0.48360556680874, -2.08780054924136, -0.12060093955399, 1.18552365220236, 0.0985707438415, -0.11511150256046, 0.04651233159502, 1.39750028334307, -0.29526134990863, -0.7097202466406]",24
"[-0.11259232953348, -0.61286554398349, -0.2866176464262, 0.39546280961403, -0.17444330371439, 0.36743336297471, -0.01531500632256, 0.56069951213744, 0.23359886565001, -1.94241936053234, -0.97437862292088, 0.59044963684456, 0.09276193065661, -0.09787588239514, 0.01920466154192, 1.40239398498124, -0.29114710492367, -0.70955300056123]",58
"[-0.07147025177235, -0.42235451090533, 0.16225126073162, 0.01673922682438, 0.01443202762108, -0.00039313682639, 0.98245062456728, 0.51025171022015, -0.31903629878141, -0.80883479966998, -0.38323065867292, 0.13303762056451, -0.80816805549278, 0.33301332553242, -0.32884098290688, 0.30985898860837, -0.37399549213579, -0.05195707530127]",32
"[-0.06109277248011, -0.49473122543376, -0.31079701670029, 0.11118538402389, -0.50982597492831, 0.38682648033559, -0.43321884965742, -0.48818831068768, -0.19730488679101, -0.97919588446768, -0.58143765707327, -0.42382459903771, -0.32928819527544, 0.11318233820688, 0.01899181456904, 1.12031607380101, -0.16649736074404, -0.91596072062727]",24
"[-0.53238010550283, -0.34928138451517, 0.61090259716732, 0.04307927254578, 0.38533163707392, 0.05452193126621, 0.81707150620492, 0.90879569251757, 0.07134551112009, -1.46379564792824, -0.81214992019924, 0.65451184787166, -0.03306253844109, -0.03402042363299, 0.28664296163179, 1.52509088887222, -0.33201082260303, -0.48908596832116]",46
"[-0.06592666320368, -0.29742757272925, 0.22537793410441, -0.36851532016155, 0.18925139001137, -0.05022279261308, -0.0161374694099, 0.09600283356522, -0.01396399664354, -0.03342111823415, 0.66093513876299, 0.59348237832367, -0.0299627872589, -0.15705786879147, -0.12329190407658, 0.3405017086037, 0.37015326119762, -0.13604917162469]",68
"[-0.53600796701251, -0.4845204020604, 0.47686837404099, 0.06008704637988, 0.16833857508005, 0.16175619970591, 0.44457827780707, 1.31694122985951, -1.50283971570034, -1.32128636488387, 0.0984408390531, 0.60256759656007, -0.30329461390001, 0.07691983796122, -0.91765200300394, 0.16432824990071, 0.19620467063756, 0.01541701998187]",26
"[-0.23280832227193, 0.12683775098454, 0.01357966161726, -0.09708261399056, 0.31466086747019, 0.66840281554846, 0.00451624520359, -0.011372423129, 0.07752532301655, 0.07955162921909, -0.35538236628972, 0.5817467346481, 0.0916988090763, -0.13099302405776, 0.03341817732726, 1.39332008312575, -0.29761855449702, -0.70952704799619]",0
"[0.11942444992526, -0.43025866765474, 0.0125801391746, 0.16370279308772, 0.11591353899119, 0.03335775370388, 0.01835099231891, 0.0223483035605, -0.40066013771462, 0.24001891053594, 0.52809424507248, 0.72481552303622, -0.07139280164075, -0.01963907173571, -0.08595833574268, 0.47791560197703, -0.3112729120753, -1.02487593518364]",23
"[0.54076712199133, -0.17308867864994, 0.04339283569573, -0.00561485183298, -0.04002494484065, 0.00086322936139, 0.55284472453583, 0.8273515747917, 0.11155758220119, -1.58773083993877, -0.82006595118644, 0.87591202629144, -0.12910805187103, 0.2944868211097, -0.13590644650261, 1.00060234585261, -0.08787648984142, -0.37955036647778]",20
"[0.21022289541628, -0.31154841415358, 0.19808450264651, 0.13944601732994, 0.17714863063689, -0.25052930981442, 0.32012628637037, 0.81701982021455, -0.97599999794695, -1.88180486358749, -0.69883874986537, 1.71974265288497, -0.54604493543983, -0.11091785418243, -0.05272533187183, 0.99387660579882, 0.09360942676389, -0.40408808145717]",14
"[0.16473477670732, 0.12131342771784, -0.0677209015141, 0.0362040745618, -0.02311324448282, -0.03091590568452, -0.19668673179317, -0.08173092831408, 0.32731718674465, 0.23072984836118, 0.0749038635167, -0.06877916356973, 0.05037192248993, -0.04542288359133, -0.12395000792233, -0.19950997033014, 0.05510949440364, 0.16865247721136]",42
"[-0.07146375542309, -0.42235731972747, 0.16225194943648, 0.01674864790731, 0.01443836527331, -0.00039254053234, 0.98247097150385, 0.5102563200239, -0.31903730735234, -0.80883496529554, -0.38323734800158, 0.13303970181341, -0.80818298231828, 0.33301807604364, -0.32884822374935, 0.30985337837007, -0.37399962143234, -0.05196104405807]",32
"[-0.36512309903406, 0.05757028979273, 0.15492996420081, 0.5016998027764, -0.50131898801419, 0.21781646824132, -0.01932550547281, 0.08468028391937, -0.03884073369957, -0.05973846158246, 0.55681257461032, 0.6700921335198, 0.40467475506206, -0.47800542275288, 0.06978260716098, 1.17289689173648, -0.06182619371236, -0.53387423727675]",64
"[-0.30835559179991, -0.66042829589034, 0.08348812381649, 0.22692554384636, 0.37943581701212, -0.03110579934947, 0.08810009457966, 0.54611614941958, 0.34815822558882, -1.30311896494873, -1.05709462861522, 0.35252654953137, 0.08783325991899, -0.14309996267594, -0.058349774337, 1.40018543254648, -0.29151747711791, -0.70934824540776]",42
"[0.72955120686562, -0.40458543594515, 0.09592905827532, -0.90751354660026, -0.08741304087386, -0.77146706021179, -0.32561794513292, 0.0475959500314, -1.10092110385721, -1.31132597283409, -0.30392464201015, 0.36992670791546, 0.19984157009486, -0.15655264845741, 0.15568452697005, 0.65821625352645, -0.51998947180332, -0.0829778901092]",12
"[0.05624899192773, -0.42901023670353, 0.12869514984314, 0.16664194240359, 0.28448816800035, -0.15810195426543, 0.47152281758761, 1.36119191295384, -1.03262702021826, -1.18055466167946, 0.0216896200304, 0.36696863691628, -0.53719007643472, -0.12883621586506, -0.74200067535456, 0.42310554264076, 0.29582494726745, -0.07746726613443]",18
"[0.02539364831202, -0.22451239367394, 0.52285644885365, -0.01270874632835, 0.06300192692936, -0.00408390222657, 0.08956946004163, 0.16194425532077, -0.44577507460755, -0.84105183897316, -0.81919629507336, 1.9757056379315, -0.00483218040418, -0.01886685838587, -0.02387060616347, -0.08838753378119, -0.15662448607526, -0.39653652438789]",24
"[0.15168964388535, -0.19546112687939, 0.31764341104775, 0.29402779970233, -0.36417265607513, -0.10645088526465, 0.30897210752934, 1.33040824081616, -1.53107142733344, -2.01326039501728, -0.02217537824585, 1.38319319632394, -0.48627793012255, 0.34029727302051, 0.34984561319778, 0.47282155319869, -0.3924528632609, -0.70310140455759]",30
"[0.02539649496437, -0.22451066205689, 0.52285735750573, -0.01270791376836, 0.06300016356328, -0.00408347870219, 0.08956998793404, 0.16194308419142, -0.44577895870839, -0.84105416362593, -0.81919596743229, 1.97570561087795, -0.00483188087769, -0.01886574349927, -0.02386677397248, -0.08838425021589, -0.15662510033793, -0.39653767918896]",24
"[-0.23831093150622, -0.58498863996592, -0.31703677196577, 0.0508469691332, -0.28829397350594, 0.73008757179473, -0.00926677559385, 0.00739917394331, 0.09935377951496, -0.11912912544373, 0.63505712800488, 0.47221330347956, 0.10860061365861, -0.08989935251934, 0.00809510360638, 1.34042880473846, -0.26922014676498, -0.69758255267078]",46
"[-0.23188487887296, -0.59634583945474, -0.32501413312411, 0.14282918890053, -0.22966380139656, 0.70963228079988, 0.00685680026234, 0.07787950561529, 0.02209036657071, 0.15246474918727, 0.53901081788732, 0.55520078623877, 0.08146601694897, -0.155331481273, 0.03822282987162, 1.11954108564689, -0.03999518995555, -0.59130218798619]",42
"[-0.10360428930932, -0.5950793271435, -0.19567700986828, 0.15371020361471, 0.34234540773553, -0.05233132792245, 0.56299378675313, 1.16298293169187, -1.90696549779572, -1.81688469289674, 0.16638088821835, 1.11618449680133, -0.46514807904998, -0.04501776214138, -0.16112439579766, 0.79304394400331, 0.17069300180161, -0.34215621443048]",30
"[-14.0903048147383, -11.59837494851, 6.66712845316897, -1.95704491708219, -4.58319315081574, 9.1464231544263, -6.26377451317294, 12.8695265523007, -31.30386318409048, -37.74311909370734, -3.38466299153684, 20.2863631827437, 2.24744790249916, 3.36171372570994, 10.56354775956719, 24.04349286217215, -3.72774277587694, -11.89833510972018]",30
"[0.0562368259977, -0.42900912871874, 0.12869911010813, 0.16663566031465, 0.28448615848207, -0.15809159632096, 0.47151657486426, 1.36118280015163, -1.03262858411112, -1.18057210806437, 0.02169043405821, 0.36697713568433, -0.53718181077053, -0.12883439824245, -0.74198500843035, 0.42311123512987, 0.29581776148514, -0.077478989444]",18
"[-0.53238211716792, -0.34928279390339, 0.61090091396652, 0.0430780216452, 0.38532813722051, 0.05452888006531, 0.81706978783671, 0.90879268584547, 0.07134209744815, -1.46379131099682, -0.81214780783611, 0.6545086974204, -0.03306107032356, -0.03402069801233, 0.28664467832156, 1.52509046199326, -0.33201217543346, -0.4890828614778]",46
"[-0.24906069315483, -0.09621874290247, 0.1274645468863, -0.19337081671898, 0.37869295994325, 0.46939948315583, 0.75295591276938, -0.19079220000069, -0.40439294525241, 0.12422161210341, -0.12098738955908, 0.51230536484956, -0.40597952872186, 0.32471093739971, 0.1390567751007, 1.00569584840437, -0.4221998084736, -0.7469023425231]",36
"[-0.21652588024128, 0.14678290705967, -0.00455653963217, -0.06552636939229, 0.26410223608618, 0.71587291259729, -0.4045074932351, 0.59867357767509, -0.00088677257233, -2.41409514773695, 0.15290847012018, 1.33220321740789, 0.03330734170931, -0.09346829579107, 0.11542442662193, 0.1667985754579, -0.45416870618283, -0.14287401374653]",38
"[-0.17916570099492, -0.62049786212127, -0.30728441545858, 0.33187620077702, -0.21593829272222, 0.52606812484142, -0.39512809041637, 1.89982416243596, -0.41224820135618, -1.02356614174712, 0.08677559087063, 0.08997963595351, -0.02468451998521, -0.12350611499045, -0.09510400070552, 0.48325088190809, 0.52246152370506, -0.3781321002281]",50
"[-0.79381979962694, -0.65394266348924, 0.21475234191629, -0.12222833786307, -0.2025140310947, 0.90026119543522, 0.55406937490137, 0.40034718048634, -2.34712906032249, -1.04987769465958, 0.31588130048192, 1.0211725094359, -0.23693739206362, 0.55616462391111, 0.96224352294167, 0.8250727822544, -0.52088811903954, -0.62396702269158]",42
"[-0.1802025297263, -0.61377558086921, -0.27235373463407, 0.22149135303292, -0.3584595321031, 0.47294532241629, -0.23847289325205, 1.94349461803646, -0.41585586327918, -1.16265787243897, 0.0289219067893, 0.14701696323577, 0.07672447687496, -0.15145218438627, 0.03345752425421, 1.39720237945666, -0.30589821069787, -0.71118225954915]",58
"[-0.66358967752148, -0.43087317917037, 0.73083859127064, 0.02704977892238, -0.02930168263118, 0.0205743825046, -0.80602053010561, 0.37708790735027, 0.2267295736188, -1.47689359399323, -0.11853327015225, -0.48767821459308, -0.35912304925592, 0.15831086719148, 0.22636938115635, 1.15229039331713, -0.18404069900915, -0.80340882242068]",52
"[-0.24285910065815, -0.58724450627248, -0.32376880593863, 0.04249647737086, -0.25446657061555, 0.74707718514107, 0.16922357609141, 0.08424080853611, -0.27272765663033, -0.94299064961872, -0.61670161603006, 1.98783864665903, 0.00142170136347, -0.12150710243339, -0.12472029177769, 0.38910815450472, 0.43443214708106, -0.12440049134819]",40
"[0.5779828212849, -0.29677784352406, -0.42982645370515, -0.13479674448438, 0.82416787300036, -0.34331311675893, 0.14007774910583, 0.82797949294144, -1.29585905575528, -1.89259036311277, -0.3586532096188, 0.91360059529597, -0.31587428465677, 0.07259844305499, 0.16420206099337, 1.14240358131732, -0.30294519227208, -0.52688421131358]",40
"[-0.18020297580422, -0.6137762808153, -0.2723535842643, 0.22149229154383, -0.35846132071099, 0.47294285203575, -0.23848345926587, 1.94348796156571, -0.4158571315505, -1.16265969591795, 0.02891506255945, 0.14702597261098, 0.07672503489816, -0.15144764907155, 0.03346275428863, 1.39720032473351, -0.30589736107556, -0.71118120898619]",42
"[-0.88652674856262, -0.73944896152058, 0.41846052803469, -0.12756307912925, -0.2713191686881, 0.56809368312521, -0.38614817215409, 0.79530672995709, -1.93192457422995, -2.32378977681148, -0.20919526431643, 1.24899496794171, 0.13917769836523, 0.20811100646772, 0.64992719851329, 1.48611691356918, -0.2270136146666, -0.73481538200106]",30
"[-0.37234195181851, -0.37488654725233, 0.61597898699118, 0.12865535435437, -0.11391706401104, 0.06638261165061, -0.23494160580863, 1.57725728465164, -0.49477381304985, -0.9241463404628, 0.72485540493598, -0.22640540166615, -0.49765815598316, 0.36494197866999, 0.48557275508016, 1.2563049502279, -0.09382140574976, -0.7335737320878]",44
"[0.21022773134249, -0.31154539170301, 0.19808497376096, 0.13944654295288, 0.177150134403, -0.25053597517531, 0.32013628191796, 0.8170254254844, -0.97599210227549, -1.88181039983798, -0.69883297762513, 1.71973768152905, -0.54604833682923, -0.11092136861179, -0.05272779192021, 0.99387589179263, 0.09360926849903, -0.40408714066177]",14
"[-0.23741832600343, 0.15512181894261, -0.02210331415097, -0.02926202173254, 0.11008521845334, 0.78133743289372, -0.00570365634475, 0.10591147239483, -0.01331737299898, 0.05805055680934, 0.66783346568669, 0.55935962212288, -0.00135767636461, -0.02465196782572, 0.03667845761666, 0.10090749427544, -0.03087803225949, -0.57055931230835]",38
"[-0.95970788296257, -0.75112564687234, 0.33986544048612, -0.16528365454157, -0.06721454786713, 0.57919119160487, 0.54990085232337, 1.24320013644612, -1.8231009112372, -1.86555924719223, 0.14789676431713, 1.16502601184891, 0.08524035085622, 0.34711049444044, 0.77585053411487, 1.29098670625864, -0.2617512847667, -0.89291896225362]",36
"[-0.28467462617659, -0.69952874909512, -0.07786744527943, 0.005977643713, 0.28084250165959, 0.0715097592212, 0.38197623186684, 1.63284237445524, -0.14224216216467, -1.03242709528547, -0.79485481475862, 0.41488926790451, -0.36591048247212, -0.23514011524387, -0.13198590098427, 0.63583532167603, 0.24195610994899, -0.24149899974328]",26
"[0.19379154968118, 0.15847998650381, -0.05260529321503, 0.02960137229336, 0.04675837002308, -0.22024033553847, -0.1343876438552, -0.09271685855853, 0.57456240841481, 0.25705131795658, -0.07317208672061, -0.2473529218103, 0.07815529251855, -0.12219600612062, -0.22632419577738, -0.20723328566359, 0.12508609754448, 0.15124146262561]",36
