A,B
"[0.7175767171462775, 0.9997999568712517, -0.45038824935782623, -1.624346188731741, 0.47679485770802665, -2.171983375633054, 0.3524415563842984, 0.2992283195517073, 0.28764813350559076, 0.7462948050701865, 0.8846877345256627, -1.2786751810605528, -2.2929490133746264, 0.9986990263827772, 0.6541591354506042, 1.3421662992961951, 0.09606433755742125, 1.2318988975991005]",22
"[0.11658733726335867, -0.42483526179650233, 0.3644324520644974, -0.0604075686232216, 1.3081540410981851, -0.34859878618680135, -1.5844139042309433, 0.6649253283443739, 1.313682776892286, -0.17293524539336386, -2.060471509358958, -0.16859910986973403, 1.7106131959494324, 2.2130848660002576, -0.09033986776159712, -1.5800708609913738, -0.6986915860868433, 0.17690431979841872]",36
"[-1.5387139978404865, 1.232222028263437, -0.567391745130442, -0.3724643109846426, 0.970756845946515, 1.1319123698366893, -1.3715422997943578, 0.19535814488312944, 1.7253138011298654, 0.5467829929336334, -0.5029899094225767, 1.292038132705047, 1.1133630170647433, 0.48085705001997836, -0.2783081061922345, -0.5244221564065583, -0.33474152970410986, -0.1673157096198087]",22
"[0.6877868542513759, 1.1140156906618368, 0.29604250743182475, 0.32003116089745565, -0.4578970279385139, 0.6652372234028481, -0.26613356396441573, -0.8514700005107382, 1.0229021229927786, 0.24535434760379654, 0.5168666894278164, 1.3172789164714946, -0.1846095701079721, 0.23404836778051133, 1.7584699660090701, -0.5974994671982989, -2.371821364093309, -0.10238853680437855]",22
"[0.36384793816813615, 0.29712694244683174, -0.9264861161532488, -0.48698585322171245, -1.2707079423353638, 1.1291925981460862, 1.9157677260763208, 1.0282189168219806, 0.1222091328326692, 0.4226058125104816, -0.37229485526639194, -0.14431931940726522, -1.6675466517506674, 2.3685480121518867, -0.24671056642134526, 0.2641645754928992, -2.042425133005636, 0.45001074747378994]",34
"[-0.25130011592399093, 1.9577144983410923, -1.4845688198698863, 2.6713633509950214, 0.8234230768485974, 1.4903339967058968, -1.7335248007504804, -0.5665187206797273, 0.22661443159608477, -0.6638179304825711, -1.0890028534276515, -0.19136040425566467, -0.7464919476809171, 0.12868814689155184, -0.8998048063869049, -0.6088291282452107, 0.7571748773949266, -1.4449681437426793]",0
"[0.5606762113882913, 1.352028464906315, -0.38350549053715355, -0.4862242181927157, 1.1540687849991258, 0.9017792057314734, 0.20818796085921945, 0.5872122143062729, -0.3797644693082992, 0.4726949250587599, -0.5029095696534159, 0.06740805070126839, -0.7087354215619035, -0.5048899577984409, -2.272819489044214, -0.021561272237456512, -0.25358624436702165, 0.9249566278880329]",18
"[2.0326511501376494, 0.9175931508509602, 0.20243942799734815, 0.6794002257537836, -1.1316058956730306, -1.1042781545852403, 0.9281503357047696, -0.028254724348254736, -0.1813993748571073, 1.3329584850430762, -0.5351829775355077, 1.2074198858299756, 0.945249520956998, 0.6176597805194722, -0.8508099518482787, -0.42730392447337867, -1.072179400006704, -1.766522592630434]",24
"[-0.9730565591852253, -0.779972972334803, 0.4713777730841448, 0.2780665913029303, -0.7983757189831723, 1.0298713537141515, 1.3199415903277332, -0.1107075307805712, -0.4336408055526369, -0.5969224973362394, -1.3190886221897002, -0.7736943368710933, -0.20660128162099287, 0.07424182633240095, -0.8510637227219632, 1.2436332822962541, -0.8427176536239601, -0.3618786720532049]",26
"[0.5890695109108169, -0.4109591231422692, 1.1083456844950965, 0.0009162093196683531, 0.01792240748869137, 1.5404013877854557, -0.41606965509186916, 1.3282320733385424, -0.4434704286355263, 0.12186215856563874, 0.04593846830790162, 0.16781417219730632, -0.8482194265813645, 1.6895111983393383, -0.334827441344025, 1.0019001916651529, -1.7068257349464373, -0.3181500903618439]",0
"[-0.001265496796787525, 0.07932337865930046, -0.0713232195180922, -0.4533400105122513, -0.389790296119033, -0.035831617452782454, 0.8934440167341776, -0.8837630284950304, -1.4506867225124551, -0.873064936088982, 0.3593918882879258, -0.6020852246238635, 0.0011441972483473444, 0.4720478743661778, -0.5849038773158829, -0.040084818177104825, 0.17040817162305255, -1.49948289324573]",26
"[0.5118029210152011, -0.26642333408116975, -0.5903088058205447, 0.8296958831976223, -1.6598213259827266, -0.49581496851117024, 0.8064182270740788, -0.43353939981243056, -0.8151346702135807, 0.3329990559939126, 0.9984524527933224, -0.15137321984146457, -0.3792172627217457, -0.38350898331350014, 0.5512248355460118, 0.06304825854080501, 0.11240939549373133, -0.482847169159206]",38
"[-0.44642794078382814, 0.7040728305749335, -0.2483908131572958, -0.8360768851653249, 1.6623582209667942, 1.3608438700715906, 2.3585983496402956, -0.06292345514401076, 0.2998730268132241, -0.33642518635238206, 0.5303171969982248, -0.40440727671488785, -0.23944198018169235, -0.39993642307460514, 1.4666770336703003, -0.9184792082030387, 0.9519618388765834, 0.46719540019293926]",22
"[0.17545639417252837, 0.680356556950498, 0.011781790834738636, 0.46971453460148577, -0.12535483433018774, -0.33645351341223223, 0.1410668330213486, 0.35535801180925874, -1.0835710616189502, -0.9893306413179476, -1.9946245718010536, -2.149287759779551, -2.219537514080166, -0.1841154992761122, 1.8112490873922025, 1.1286575362168954, 0.16652618963011062, -0.08969251519804834]",30
"[-1.5813507958311093, -0.6088334120823488, -1.2856292486331855, -1.5973620105641642, -0.04161603034013296, 0.011046611899520112, 1.8468191800850597, -0.5087080487617756, 0.6503728795412234, -1.477358706452102, 1.0882867834468801, 0.5262166207704879, -0.6814459657669298, -0.6771735640238098, 1.0973689292889677, -2.228274098682561, -0.5509332514936077, 0.42092529974125986]",10
"[1.3179350416578792, 0.7256508600837808, 0.8516416372226101, 0.8246926017625525, -3.7680540521658816, 0.22582936239494342, 0.9597399355095317, -0.38117057979655594, -0.31618883002024595, 1.5164252437355479, -0.42743545376763786, -0.8615687030224566, -1.1767221586780652, 0.6995919676468789, 1.2579211598632403, -1.5375106511073717, -0.9990063788624044, 2.0717545198051144]",28
"[-0.6703999325296965, 0.7448880699948488, -0.982220764151333, 0.3569811046715312, 1.0396216966328182, 2.010488032239336, 0.9769499807662022, -0.08496838120788029, -1.103839272526544, 0.5006522696810488, -0.7141447166114213, -0.16547151502920796, 0.34834358812816835, 0.913379629202915, 1.516490272108023, -1.0881958820571294, -0.431196766190335, 0.8968754697442781]",12
"[-0.8363987267486763, 0.3603516622796976, -0.6110800879058005, 2.1625986081856707, 0.13546923526531232, -0.8003139923128985, -0.17729967599747037, -0.6712604327101552, 0.2488488370314835, -0.6710325855246349, 2.094353744691422, -0.024447224516306324, -1.7973963700520057, -1.3557672005764971, 0.8889823634593975, 0.9559194091279148, 0.6218662127506309, 1.2803292214413937]",20
"[1.7991979033741379, 0.47913493914661626, -0.3396250810240379, -1.0111842512802873, -0.977174648606865, -1.129392342023291, -1.5475685960219159, 0.8349784225317635, 0.19396673656832855, 0.057327605751417224, 1.0383825892678369, 0.20266964560420256, -0.07363044870570572, 0.8287526453485778, -0.7702673816213804, -0.9464811722484533, -0.06793738896133182, -0.7394639634604957]",20
"[0.0007328442636824882, 0.4510964311902946, 0.9632387369244826, 0.7340536334996473, 1.6086266901994946, -0.5117167540067845, -1.0513415466475666, -1.5820645874631778, 0.25566182998881654, 1.5427514339057444, -0.9747771273111435, -0.10381119659814211, -0.24523949375956594, 0.7703245854386535, 0.48465162013901736, 1.417031908407644, 0.0711082714618478, -0.5523470644242225]",40
"[-0.5122353102358757, 0.44372106949940554, -0.6329258950088485, 0.6760218434213785, -1.3959362676935652, 0.8157035432347287, 0.15543807594731718, 0.7211566624263371, 0.42026572604580925, -1.4916352530918664, -0.13591817603497772, -0.028292035560197163, -0.4466951041028829, -0.2345263336367867, -1.2604054208396531, -0.1499700166819823, -1.9656952983533962, 1.110755707948648]",18
"[1.9549471478055342, -0.07010535393294813, 0.12392203301363437, 1.1664262829517809, 0.14033258292874465, 0.0005054213851987389, 0.69070260698217, 0.2900822586075308, 0.7007932530376068, -0.6740201823460434, 1.1197127086348413, 0.6282864398959914, 0.2773585534143046, -1.0995617037624206, 0.8849725828595859, 2.2056083666716044, -0.33444860590267117, -0.10355520765746236]",14
"[0.6432971419407683, -0.3760990143462058, 0.4310298527868129, 0.1543787266586394, -0.026362636025711216, -2.067452495021764, 0.7745531725761071, -1.6713819640904173, -0.25218005859456183, -0.19249366571625007, -0.46766394198982447, 0.30622819574667637, 0.02489828001720559, -1.3467488718368468, 0.47532786088015533, 0.9930084833316296, -1.18354144886543, -0.31851020520147366]",30
"[-1.502217867959414, 0.3845593366866958, -0.5980626850298293, 0.72588811047396, -0.2770196504104821, -1.4118313421018565, 0.5098227322923892, -0.7785955704187045, 0.7959793884848544, -0.7953395986001293, -0.8505280591773249, -0.7524500106566304, 0.04525896528202535, -0.6090861768812077, -1.4380552342689616, -0.3394526048206373, -0.6378403043053743, 0.36624833278123403]",0
"[0.12849581152021222, -0.040882772846499056, -0.6798240800623744, -0.3833010798869546, -0.3725862206698872, -0.34847331570044093, -1.0571685765372585, -0.1314278402610467, -1.0217627332777286, -0.8034159580485916, 0.7546347942120488, -2.1169089381619153, 0.3086576806098237, -0.21055136911910818, 3.098048701142969, -2.12742030336584, 1.03767872324461, 0.6685407873804209]",0
"[-0.8179883288365333, -0.016617172219043942, 1.5994708107297568, -0.25202511466201366, -0.7487474671560055, -0.1346490316422225, 0.893458742793074, 0.6631575867297341, -0.0915225883916446, -1.1200763347947011, 0.6658247776237726, 0.32917952145211565, -0.7159082036916046, -1.685442732553867, 0.7657694398434465, 0.41613634639597297, 0.349706571054747, 0.1554146902772449]",30
"[1.970652073855404, 0.7020955582942652, 0.09631098791075199, 0.9774918710955494, 0.884774820615918, 1.197468557632252, -1.1455146310058617, 0.41632416623549706, 0.6681703084533097, -1.1955079941505609, 0.2780336057743315, -1.231641460221371, 0.9855658493118754, -0.48006837916635325, 0.7937697960093717, -0.06679057091229267, 0.3419474532194503, -0.22038676532303075]",14
"[-1.366052815533858, 0.21844180418375178, -0.7267717850768634, -0.6900804033018058, 0.014561789490536634, 1.3961433549494644, -0.22173644573494153, 0.38884107319133565, 2.2144455053900733, 1.2007196191987626, -0.27158280811166335, 0.6730436431480461, 1.6306372382780399, -1.2512885510680993, 1.4243070390003272, 0.7757115528871282, 0.6430993546970726, 0.3164839478149381]",0
"[1.8288703458118893, -0.859473398795148, -0.4952277925929332, 0.1733575906033205, -0.17958805474547482, 0.36113148100850456, 1.774089017366692, 0.6264727332838081, 1.4952380376571275, -0.8844375755869387, -0.08937825784926788, -0.773258327943156, 0.19515633831455687, 0.5703893081041006, 0.4554567801274023, 0.3135316278917706, -0.07691986404220807, 0.5545740058413587]",10
"[0.8768246022497442, 1.663866972041784, 0.2458135592862645, 1.534227906179186, -0.9065645746751598, 1.9802047923604211, -0.6578156013845416, 0.5700918373527958, 0.4123214340730814, 0.14642601225864332, 0.6439993080204086, 0.6074787368918491, -0.6453569103709397, -0.10340215930903539, -0.8697855480241888, -0.5488714186709487, 0.3596495777058102, -0.5922374908573743]",0
"[-0.8735088916702095, -1.3667146007784927, -1.189957420798891, 1.2919055352926918, 0.11430463472699222, 1.1750522962762973, -1.4474176022754013, -0.5684781476513037, -0.2779394787646762, 0.15328149783140838, -0.9882214867714795, 1.1049135790351154, 1.216621878013045, -1.4042953159846783, 0.1283445418114607, -1.2900738001991419, 0.035851165378559396, 1.2032029972943625]",14
"[1.7835932125836427, -0.24547838786148224, 0.49032423002169373, 0.28468832086263773, -0.5671955854110784, 0.049191855249289096, -1.3415069684349972, -0.25269722361604474, -0.7473712820517329, -0.687785741118197, -0.06692505223339364, -0.28942160964813923, -0.05514612134986417, -1.0430607751697132, 0.9881946594937803, 0.7864473468427587, -0.09646549660134614, 0.2985464395522222]",0
"[1.1612218360287534, -0.5547502294041354, 1.618703451567888, 1.3281834337531035, -0.18353721256505456, -0.40983464565873146, -0.3380569090043448, 2.030520031057647, 0.8487057462875861, -0.19716272502200327, 1.4161928024682509, 0.6642529070256739, -1.3904070018054044, 1.0755058914993096, -1.3452241794264288, -1.6089148679162315, 0.6858335913649132, -0.8493494780968768]",0
"[-1.8086706472612697, 0.580501001637827, 0.7297940605036323, -0.3753448764691446, -0.008654164217625805, 0.5885579325336864, -0.6892754472509159, 0.30115704616397754, 0.22363287060175516, 0.6225093586504156, 0.6900659465543887, 0.3308628262652046, 1.9176337999265352, -1.9267217262026992, 0.334317828273516, 0.33035342255332883, -0.22901624438848156, 0.7628964030430252]",42
"[1.4119457577295986, -0.6224333918607154, 0.7840407557648474, -0.15098165409988148, 0.9995725496273773, -1.5343239810521507, -0.22262180975405813, -1.2246350603471372, -0.9186362571200702, 0.29918175879160236, -0.5448336884472222, 0.17351260612377206, -0.5693098380953995, -0.25723342705688335, -0.6406255606995048, 1.9277982276087726, 0.6260543105259175, 0.7342102798639587]",10
"[-0.9991710080721847, 1.7633046163550692, -1.6509317770431067, 0.19716753888306146, 0.31952816235032727, -1.9552148960025642, 1.250777179564943, -0.08678218819646578, -0.05028022439964193, 1.3633946816413423, 0.1349968723312736, 0.41864989368573324, 0.21796444631322678, 0.06411132438266484, -0.7256838173449921, 0.03157050747920604, 1.2837454812629423, -1.6791290281171545]",0
"[0.8588916553950916, -0.5494084520952813, 0.47131177836539795, -0.34473345171660863, -1.8674079753560433, -0.5326136526341778, -0.698498334965705, 0.11084134528310674, -0.9119173925640174, 0.5192638884951941, -0.40153707569651653, 1.3108053861770965, 1.4711238947772414, 0.615488869917885, 1.4593571778837122, 0.12223905975869372, 0.6723677990366347, 0.6285860035247057]",0
"[0.8236459301796092, -1.5387531905394256, 0.5026773581468023, -0.413733645948977, 1.2125530296451439, -1.570086294815247, -0.28935245792079056, 0.5756969197231665, 0.14389647410499962, -0.8044010139092681, -0.2688545909482644, 0.358997750223508, 0.6454886898235793, 0.026874823370661785, 0.023091305331745474, -1.2525166535945698, 1.2506438414869898, 0.5279943804421436]",30
"[0.26834455500724186, 0.22378455482696027, -1.000445156448906, 0.5557052220368408, -0.420103917562826, -0.5963753888498695, -0.9686418596417392, 0.6465415837310441, 0.4590793815322681, -0.4243041151764641, 0.23536276667893902, 0.5109764773837366, 1.746809094488684, -0.22653359663476025, -1.7138562619140734, -0.9969248022355828, -2.174607016772417, 1.1058365470672726]",30
"[0.4482102413742306, -0.23569744472611176, 1.459899565258277, -0.4489593538940881, 2.13054643751598, 0.0519234793308099, 1.8512357365982974, -0.5951639611910924, 0.8826007412507767, -2.007511791789371, 0.23136436821338252, -0.6152905491160199, -2.6205463193872705, -0.5296461539838759, -1.2594154816662266, -1.1847171945867938, 0.9898405820955549, 0.1399959480004718]",12
"[1.2887698314628948, 0.3328825235405527, 1.216964653245571, -0.5132037094942842, -2.083266444305832, 0.07074676832984016, -0.4405612458375266, 0.5198291305807696, -0.04317373143671837, -1.0652153506821083, 0.6307097314244998, 1.3317763203009838, -0.5854782105291245, -1.651019819571691, -0.3368447601001024, -1.5132744849985211, 0.3409880158115525, 0.0045973010713047735]",18
"[-1.8401520711367003, -0.8940148419183097, -0.7497341447344648, -1.4198446599110703, -0.48990002994828724, 0.6749961580047346, -0.20557112338571487, 0.6621232756434363, -0.25698297634772804, -0.8517687514821107, 0.40555413642346416, -0.23875727518912276, 0.9216423611632123, 1.1248076236552182, 0.5832967322723135, 0.26793847645555996, -0.000251131881808061, -1.5712250901404805]",10
"[0.7364654474478344, 0.21502312901960158, 0.5052478792579408, 1.259946338689571, 1.2553119916470312, -0.24532313849064538, -2.670965692127594, -1.7389698083412313, -0.6244000129721411, 0.3364214622929989, -0.8638484401978311, -0.5719830393336652, 0.6909872286727944, 0.933405266905723, -0.7132888552815936, 0.3637575299845123, -1.4363117285964628, 0.1630092796032543]",16
"[0.6400055103207755, -0.23340156135409887, 0.5532986696174287, 0.1305955558862501, -0.05367390476781272, -1.1229667480985912, -0.19052978428248227, -0.40170249189361795, 0.5688450743562722, -0.2292127106088397, 0.4748636715894695, -1.7054686244816337, 1.3451638938062178, 0.9579526414326429, -0.009717622217265166, -0.9366244472600546, -1.2807629661523758, 0.67830167921676]",16
