A,B
"[0.00017375911799516784, 0.002401658553472967, 0.00825727984748273, -0.020411922978371033, -0.14037342979649955, 0.5965843393390567, 0.01614664571517439, -0.01217387761239722, 0.002292543948195451, 0.19629468762742183, -0.07399275709777202, 0.5965843462613643, 0.010908435976987155, -0.02799792381434274, 0.017957442983909562, -0.16136475269533918, 0.20701001698575708, 0.5965843441536685]",48
"[0.0001737686524522711, 0.002401664204130559, 0.00825727601742803, -0.02041191879628902, -0.14037343764346685, 0.5965843508442559, 0.016146630370298103, -0.012173869182714053, 0.0022925428578769416, 0.1962946952986577, -0.07399274486319042, 0.5965843530638418, 0.010908429272930138, -0.027997933081632252, 0.017957440904818288, -0.16136474863575087, 0.20701001154085344, 0.5965843452336945]",32
"[0.00017377798941636672, 0.002401671152500175, 0.008257280935120752, -0.02041192195519748, -0.14037342651740498, 0.5965843442061666, 0.01614663018036957, -0.012173878081361977, 0.0022925270568028254, 0.19629470302849883, -0.07399275948725124, 0.5965843416990428, 0.010908426470615138, -0.027997927494814515, 0.017957456429482658, -0.16136474654230584, 0.20701000740300946, 0.5965843369744162]",72
"[0.00017377618458699903, 0.002401662292875749, 0.008257275291785918, -0.020411926691623453, -0.14037342165764843, 0.5965843371701296, 0.016146641031958838, -0.01217386324839859, 0.0022925261345243114, 0.1962946987086304, -0.07399274789842311, 0.5965843409728139, 0.010908434719192488, -0.02799793494037346, 0.01795745452771281, -0.16136474859634461, 0.20701000658864802, 0.5965843498563784]",80
"[0.0001737744611360441, 0.002401666685091124, 0.008257277790155903, -0.02041192672097539, -0.1403734309769043, 0.5965843398736391, 0.016146633993427452, -0.01217387000979664, 0.002292539276242363, 0.19629469830085777, -0.07399275080153982, 0.5965843402549589, 0.010908443696840643, -0.027997924792419564, 0.01795745264666412, -0.16136473652703837, 0.20700999504791634, 0.5965843391113216]",48
"[0.00017376496685507045, 0.0024016532447635056, 0.008257278876467525, -0.020411920132833876, -0.1403734299674155, 0.5965843309717145, 0.01614663190613745, -0.012173861391536448, 0.002292542353764393, 0.19629469443964945, -0.07399274694821255, 0.5965843359297139, 0.010908430363817305, -0.02799793774118793, 0.017957448984440978, -0.1613647483983138, 0.20701000954385634, 0.5965843417380182]",48
"[0.00017377513844053858, 0.00240165992565798, 0.008257287647658401, -0.020411932700079377, -0.1403734295074134, 0.5965843418460527, 0.016146638834411933, -0.012173863609766964, 0.002292530013677538, 0.19629470032842192, -0.07399274983915176, 0.5965843461595617, 0.01090843531289011, -0.027997933383157595, 0.01795745724461877, -0.1613647353146746, 0.2070100072064966, 0.5965843470933688]",112
"[0.0001737695690218056, 0.0024016696939606324, 0.008257278678479765, -0.020411929888118806, -0.14037342302722622, 0.5965843357438313, 0.016146632950988962, -0.012173878805252912, 0.0022925409884586787, 0.19629470258432635, -0.07399274348217925, 0.5965843384787571, 0.010908430221622233, -0.02799793071053622, 0.017957453232569937, -0.1613647438529698, 0.20701001443944012, 0.5965843561304589]",80
"[0.00017377154113917159, 0.0024016638172707915, 0.008257280328399933, -0.020411933061958907, -0.14037342556685561, 0.5965843397197453, 0.016146635189311965, -0.012173872945928135, 0.002292535292221768, 0.19629469818076797, -0.07399274436935245, 0.596584338945389, 0.010908436591176284, -0.027997939902834116, 0.01795743836103569, -0.16136473763898093, 0.20701001119877482, 0.5965843523772144]",72
"[0.00017377764950054827, 0.0024016672376774226, 0.008257271432179289, -0.020411917019368755, -0.14037342517305335, 0.5965843374062125, 0.016146645502328822, -0.012173857459815014, 0.002292541889793164, 0.1962946985910168, -0.07399275455034557, 0.5965843463435556, 0.010908433091057176, -0.027997923897825534, 0.017957452128179188, -0.1613647482368922, 0.20701001586483797, 0.5965843475820587]",80
"[0.00017377323053187257, 0.0024016644109011082, 0.008257291081866434, -0.0204119272682004, -0.14037341871418424, 0.5965843491146243, 0.016146634408342717, -0.012173869218258021, 0.0022925430813720495, 0.19629469163911345, -0.07399275351875743, 0.5965843395716626, 0.010908429113434748, -0.027997914523765044, 0.017957451540869286, -0.16136473800490067, 0.20701002185297923, 0.5965843421704187]",40
"[0.00017378082126625276, 0.0024016635166310705, 0.00825728367913715, -0.020411920419583972, -0.14037342343499357, 0.5965843446833985, 0.016146628214142134, -0.012173865235894891, 0.002292546763003979, 0.19629470053560957, -0.07399275438476383, 0.5965843547184371, 0.010908429901682365, -0.027997934027547258, 0.017957453722114335, -0.16136474128585768, 0.2070100069466166, 0.5965843414779229]",72
"[0.0001737763057347076, 0.002401671256090472, 0.008257273345576677, -0.02041191787488109, -0.14037342838164174, 0.5965843432645638, 0.016146647488634213, -0.012173875879058289, 0.00229254415964634, 0.1962947024598197, -0.07399275208289743, 0.5965843320514959, 0.010908434891916284, -0.027997932636678078, 0.017957453376722086, -0.16136474970641984, 0.20701001621430046, 0.5965843410967497]",80
"[0.0001737714499635991, 0.0024016664692354745, 0.008257272776185444, -0.020411917859643754, -0.1403734325886813, 0.5965843483786293, 0.016146641158134144, -0.01217386303060882, 0.0022925372306231667, 0.19629469069021202, -0.07399274475000127, 0.5965843450646653, 0.01090843799661597, -0.02799792637762212, 0.017957451881543643, -0.16136473620629527, 0.2070100199784747, 0.5965843309995431]",80
"[0.00017377436436790517, 0.002401656120412122, 0.008257281230991486, -0.02041192379324493, -0.1403734255911831, 0.5965843322282735, 0.01614664006493428, -0.012173869354918444, 0.0022925402414209948, 0.19629470811383082, -0.07399275095408188, 0.5965843457929201, 0.010908438062206205, -0.027997931573631653, 0.017957454745380127, -0.1613647413832638, 0.20701002148071462, 0.5965843545800295]",128
"[0.00017377554211362272, 0.0024016668102222532, 0.008257260839973458, -0.02041192959044069, -0.14037341960090383, 0.5965843394491274, 0.01614664036741489, -0.012173867578205586, 0.002292538018535372, 0.19629469511354844, -0.07399275076690855, 0.5965843366084631, 0.010908435714847937, -0.027997930156483768, 0.017957445535757944, -0.16136474875347123, 0.2070100104872542, 0.5965843426336984]",48
"[0.00017377506038111985, 0.002401666333856812, 0.008257280695090814, -0.020411924033848, -0.14037342277304804, 0.5965843325176243, 0.016146630681442894, -0.012173866850611306, 0.0022925307516478196, 0.19629469472603012, -0.07399274804138326, 0.5965843286686028, 0.010908428266198067, -0.02799792658871985, 0.01795745368934905, -0.16136474736015055, 0.20701000369250164, 0.5965843402142191]",78
"[0.00017376725903990657, 0.002401661967793102, 0.008257279731856509, -0.020411921515032752, -0.14037343681826378, 0.5965843370663766, 0.01614661861047702, -0.012173867804036452, 0.002292529507267184, 0.19629469974829003, -0.07399275147379174, 0.5965843350252378, 0.010908431009004002, -0.027997924371921525, 0.017957448408774286, -0.16136473906614138, 0.20701000972711125, 0.596584339788833]",48
"[0.00017377096546827386, 0.0024016614762605616, 0.008257276147302785, -0.020411921178099507, -0.14037343647829145, 0.5965843419040882, 0.01614664002860038, -0.012173860716715298, 0.002292548781715162, 0.1962946958173786, -0.07399274742449471, 0.5965843452467137, 0.01090843895489383, -0.02799793983221056, 0.017957450054923225, -0.16136474311366217, 0.20701002034011204, 0.5965843386496548]",80
"[0.00017376786271901387, 0.002401659198900255, 0.008257283763115212, -0.02041192392479014, -0.14037343081055406, 0.5965843395188566, 0.016146647422968535, -0.012173862532549814, 0.0022925423086681005, 0.19629470094305296, -0.073992755317024, 0.5965843484989947, 0.010908432153127229, -0.027997935348896632, 0.01795744064459835, -0.16136474111940807, 0.20701001760114573, 0.5965843513410721]",66
"[0.00017377494903372066, 0.0024016644975161138, 0.008257284297725298, -0.02041192268665051, -0.14037343386762247, 0.596584337398201, 0.016146620706624686, -0.01217386189540134, 0.002292533479746095, 0.19629469644009892, -0.07399274962119289, 0.5965843413268946, 0.010908427316527929, -0.02799792349366844, 0.017957447558168534, -0.161364735639984, 0.2070100088099064, 0.5965843357561261]",40
"[0.00017376824416448256, 0.002401659811877974, 0.008257278772314521, -0.02041191754588058, -0.1403734246040502, 0.5965843293362499, 0.016146633821860823, -0.012173869374405252, 0.0022925251513502788, 0.19629469262431543, -0.07399275849709945, 0.5965843452854054, 0.010908435425102433, -0.02799792699801581, 0.017957450047517032, -0.16136475222781616, 0.20701000899957558, 0.5965843497850489]",48
"[0.00017376987427082552, 0.0024016643918232192, 0.008257289333574442, -0.02041191584078836, -0.14037342473977063, 0.5965843404860888, 0.016146632850933637, -0.012173869477288185, 0.0022925357889422597, 0.19629469861386192, -0.07399275778925866, 0.5965843498097539, 0.010908423959955078, -0.027997923866116298, 0.017957444387027177, -0.1613647541340128, 0.2070100070520009, 0.596584349054799]",40
"[0.0001737715837770943, 0.002401667959771142, 0.00825728312156497, -0.020411925140242655, -0.14037342944109243, 0.5965843428385762, 0.016146639986583174, -0.012173871892954677, 0.0022925340585545776, 0.19629470161409276, -0.07399274868142908, 0.5965843346934193, 0.010908426092189708, -0.02799792547352131, 0.017957446666573982, -0.16136474831258454, 0.20701002092363965, 0.5965843589532249]",64
"[0.000173781409600025, 0.002401665752646168, 0.008257267790592595, -0.020411921585493067, -0.14037341626084732, 0.5965843484293056, 0.01614663438076964, -0.012173871041912839, 0.0022925384582375076, 0.19629470649920622, -0.07399275115493495, 0.5965843390702662, 0.010908433716663163, -0.027997919012523388, 0.01795744838293188, -0.16136474002393103, 0.2070100127037212, 0.5965843380899429]",32
"[0.00017377981173968186, 0.0024016514536324314, 0.008257279532012133, -0.020411919103932277, -0.14037341665411326, 0.5965843389862161, 0.01614663540489522, -0.012173868074106056, 0.0022925404964621917, 0.1962946961155776, -0.07399275511766958, 0.5965843363266633, 0.010908431951062348, -0.027997939314333333, 0.017957453186776322, -0.16136473506558419, 0.20701001136815994, 0.5965843404142499]",80
"[0.00017377963620296807, 0.002401661663120091, 0.008257278689884764, -0.02041192206740651, -0.1403734343628498, 0.5965843322792074, 0.016146639365764888, -0.012173862470793223, 0.0022925376025968946, 0.1962946937304292, -0.07399276287051104, 0.5965843355693002, 0.010908437589952089, -0.02799793046405271, 0.017957451232873966, -0.16136475009696044, 0.20701002030030755, 0.5965843336985559]",80
"[0.00017377027690732607, 0.0024016677793441566, 0.008257279236069006, -0.020411931843144653, -0.1403734290072705, 0.5965843424316079, 0.016146622646135998, -0.01217387673567188, 0.0022925362493416528, 0.1962946979870509, -0.07399275281525748, 0.596584347078374, 0.010908440540270696, -0.027997916652848315, 0.017957440298894654, -0.16136475131854966, 0.20701001833539548, 0.5965843454335483]",48
"[0.0001737778995003775, 0.0024016636958549393, 0.008257285176707508, -0.02041192945527725, -0.14037343259934976, 0.5965843339915885, 0.0161466333437701, -0.012173869450730642, 0.002292533570098823, 0.1962946977891463, -0.07399276020829981, 0.596584329142836, 0.010908438655961285, -0.02799793585821682, 0.017957450357716065, -0.16136474422126135, 0.20701000564506514, 0.5965843398140159]",72
"[0.00017377976781644648, 0.002401659724889386, 0.008257275023333134, -0.02041192194931083, -0.14037342318841886, 0.5965843369959011, 0.01614663201787439, -0.01217387850040185, 0.0022925483661583954, 0.1962946995262668, -0.07399275655449519, 0.5965843466869122, 0.010908436382890834, -0.027997923561010656, 0.017957432322395724, -0.1613647438078079, 0.20701001789368825, 0.5965843428478392]",32
"[0.0001737813238094856, 0.0024016588886057884, 0.008257282809299764, -0.020411917183695113, -0.14037343802415084, 0.596584341313197, 0.01614662531005472, -0.012173862250067625, 0.002292527482075787, 0.19629469869968322, -0.07399275222140345, 0.5965843462298513, 0.010908434288169342, -0.02799792281750353, 0.01795745261883781, -0.16136474578327184, 0.20701001701823993, 0.5965843403863915]",80
"[0.00017377564585667777, 0.0024016524355047948, 0.008257275567198623, -0.02041192283507946, -0.14037343399039495, 0.5965843448817546, 0.016146630849019367, -0.012173874444127762, 0.002292533843658826, 0.19629468328589042, -0.07399274841633234, 0.596584333135924, 0.010908432873047698, -0.027997932550670637, 0.01795744774891746, -0.16136474268885082, 0.20701002516508132, 0.5965843436694434]",32
"[0.00017377409524651336, 0.0024016670972863904, 0.008257283538922792, -0.02041192134894147, -0.14037343294438556, 0.5965843480573533, 0.0161466268898333, -0.012173867935182056, 0.0022925435159520317, 0.19629468726411492, -0.07399275392125909, 0.5965843422948607, 0.010908429387449377, -0.027997935706083284, 0.017957449278451554, -0.16136473764053152, 0.20701000099371542, 0.596584340420819]",72
"[0.0001737796309158016, 0.002401664107181454, 0.00825729056657107, -0.020411921580713217, -0.14037342089344437, 0.5965843405842605, 0.016146633277958223, -0.012173865695228958, 0.0022925283418222878, 0.19629470005786834, -0.07399274758056813, 0.5965843372361934, 0.010908440689966784, -0.027997920915730043, 0.017957444342499546, -0.16136474493209071, 0.2070100201512505, 0.5965843497777417]",40
"[0.00017378062173313522, 0.002401659122199873, 0.008257279550759904, -0.020411929314731053, -0.14037342556270674, 0.5965843402294966, 0.016146629658794723, -0.012173878338381343, 0.002292536653768872, 0.19629470177406952, -0.07399275432286656, 0.5965843511309065, 0.010908446224396143, -0.027997924057504623, 0.01795744169154881, -0.1613647485719274, 0.2070100151598342, 0.5965843324788581]",32
"[0.0001737658266663774, 0.0024016575700275796, 0.008257287418979208, -0.0204119280755458, -0.14037343343304598, 0.5965843372330709, 0.016146635895869378, -0.012173878749373682, 0.0022925316470982504, 0.19629470178490038, -0.07399275610876685, 0.5965843472418021, 0.010908435440986677, -0.027997924597053386, 0.017957463121219496, -0.1613647387718989, 0.20701001457503065, 0.5965843435569436]",112
"[0.00017376505623327624, 0.0024016484827276315, 0.00825728407975019, -0.020411925689258596, -0.14037342116874582, 0.5965843450558198, 0.01614663889441311, -0.012173875773106437, 0.0022925352384921675, 0.19629470441792754, -0.07399275804127009, 0.5965843445821685, 0.010908440761867255, -0.02799793023872654, 0.017957454783653813, -0.1613647531135306, 0.20701001518741952, 0.5965843435706693]",126
"[0.00017378165267463994, 0.002401655065845984, 0.008257272231157992, -0.02041192513254954, -0.14037343937029487, 0.5965843355434436, 0.016146638766183077, -0.012173863634699232, 0.002292535002530626, 0.19629470030957757, -0.07399275713693543, 0.596584343144633, 0.010908432317090466, -0.027997931741357056, 0.017957441381810987, -0.16136473857996708, 0.2070100162637214, 0.5965843464315553]",48
"[0.00017376088669380165, 0.0024016587683073315, 0.008257272254845663, -0.020411929113256063, -0.14037341867312525, 0.5965843379267093, 0.016146638662497804, -0.012173876432584954, 0.0022925301728792704, 0.19629469396871818, -0.07399275719068187, 0.5965843384571252, 0.010908431615144067, -0.027997919323709836, 0.01795744501034454, -0.16136475059291402, 0.20701001992787602, 0.5965843377978717]",48
