A,B
"[-0.69289392124117, -2.16784608367901, -1.76903445188186, -0.65372764937699, -1.33443371525678, -0.41034326306825, -0.52161637692503, 0.75653499179969, 1.15154927310219, 0.70300543408002, 0.95466106284799, 0.10954980987556, 0.09604217245406, 0.02306106641255, -0.29753622425047, -0.21015869687503, -0.27502566750924, 0.09342935391249]",26
"[0.33014009170891, -0.53670831432954, -0.06264998151071, -1.86341244914124, -0.37726221846184, -1.27144345988522, -1.2923768950417, -0.21672316608739, 0.58703519609524, 1.22769419690158, 1.12124551221169, 0.1427926131737, -0.01226445970444, -0.14390629934925, -0.19580271220529, -0.32774373588756, -0.51254619591049, 0.21010146834625]",36
"[-1.15150343094353, -2.87937554373553, -1.02703512530026, -0.86013758176961, -0.62714364679715, -0.08703395964803, -0.9217274273793, -0.31709870513762, 0.32651761802935, 1.1078575741434, 0.94213409340849, 0.10322055809655, -0.09913313817608, 0.0686223135604, 0.20940932766985, -0.28384286841578, -0.43674046780009, 0.24282794761199]",30
"[-1.20952313494085, -2.34106743932479, -1.2499219696272, -0.90719563674281, -1.35122547313527, -0.5109776446006, -0.13016253674672, 0.16337609418473, 0.19588954190476, 1.48567019238015, 1.18413114388615, 0.15436905664002, -0.10443664472665, -0.02084233732558, -0.20474412226423, -0.3502811773012, -0.498808618327, 0.21118311916095]",16
"[-0.029491668458, -0.93800681419486, 1.11080778223185, -0.97284467449686, 0.08638697991065, -1.09499497581638, -0.88095762824892, 0.17089482498011, 0.83781691665493, 1.26040626965894, 1.23003341817843, 0.09167166713887, 0.02785239703704, 0.02041354976043, -0.16139727876062, -0.31996455933955, -0.50227498761295, 0.22298200173779]",46
"[-1.24254620353911, -2.32042472908372, -0.24306874020412, -1.83267545401523, -1.11070561937221, -0.56847039067322, -0.57514081890825, 0.29921138915144, 0.82033701475756, 1.31560429446922, 1.32992775981198, 0.02867761849152, 0.05595602707866, 0.04143692725043, -0.14611329308038, -0.32584036521187, -0.50660024481208, 0.22218207268237]",60
"[0.38797502211694, -0.44125875570046, -0.01893382400064, -1.87442734980552, -0.37197192976175, -1.27438513101933, -0.6561380553598, 0.51378638721926, 1.28180012934513, 1.02529602413602, 1.06319912642065, -0.0164717678078, 0.00319469112123, -0.12832417652076, -0.18996814504232, -0.32869881363102, -0.51628348499755, 0.21224206916836]",50
"[-0.41761923827286, 0.03911656988589, -0.0094159867954, -0.81179848057287, -0.44112194667535, -0.27152096510307, -0.3938885895806, -0.21995337402046, -0.24254022743389, -0.19823894288876, -0.32870307760334, -0.02765576638383, -0.06262236753158, 0.13794446369708, 0.26834377687988, -0.27724093324852, -0.44518407027284, 0.23699063819942]",22
"[0.06406303888451, -0.3247939729674, -0.46320123884357, -1.41515929198758, -1.86206376957057, -0.57442275989136, -0.73418123831146, 0.35349960231781, 0.67064005179387, 0.90614954240727, 1.12223479616898, 0.03182691141112, 0.0736408113235, -0.10209713717951, -0.14551457435818, -0.32953078163967, -0.33398694894635, 0.05174818397196]",30
"[-0.74600917095907, -2.21341785577738, -1.27670785863809, -1.50952634702728, -1.30549554764284, -0.16527328694709, -0.0425846662802, 0.89347101650197, 1.25831345955023, 0.45277270726446, 0.562435233268, -0.01800103524488, -0.06268092571084, -0.16147921386673, -0.16392732312469, -0.31243008072907, -0.48626186319788, 0.18968499180932]",38
"[0.33014229330887, -0.53670870397796, -0.06264979247081, -1.86341773362844, -0.37726221201512, -1.27144792367303, -1.29237497455464, -0.21672535099032, 0.58703787932401, 1.22770388733201, 1.12124701073195, 0.1427959915555, -0.01226470118239, -0.14391080518046, -0.1958049547244, -0.32774437936014, -0.51254757738223, 0.21010273584765]",36
"[-0.42576487357904, -0.09668992712851, 0.01979449252492, -0.84219126514425, -0.41323124501793, -0.33918159291325, -0.37129214083369, -0.19435779242772, -0.30058450017158, -0.27867601834086, -0.41197666536401, 0.01107258900349, -0.06400832969404, 0.13220921744952, 0.26334473072948, -0.27895187256483, -0.44714925692523, 0.23643246670648]",20
"[-0.9345998118344, -2.37405799309789, -1.31714039502984, -1.36272699055101, -1.22435077922702, -0.14975998033004, -0.64272168841535, 0.32232603452062, 0.8795694085936, 1.2857254925108, 1.29653393383203, 0.04829082362233, -0.05868671187438, -0.09716167679666, -0.19836116294205, -0.31228748801353, -0.52263833356496, 0.23000059763304]",36
"[0.2478296882883, -1.86258254024351, -1.66312222201423, -0.01395099042696, -0.85747447829513, -0.03871030706769, 0.19558367554512, 0.16181745097994, -0.03471762277215, 1.07173773655896, 1.05202685646373, -0.07030157281947, 0.01734819553947, -0.01417282307844, -0.08210950333765, -0.32805404766728, -0.53641554747191, 0.22786480310481]",56
"[0.59751299177304, -0.71339319408098, 0.05279930784101, -1.90020987364105, -0.54673785674569, -1.23242986977036, -0.51949650685333, 0.05223330829317, 0.35501395664716, 1.4328257617116, 1.21487815008944, 0.17526227585497, 0.07139247514539, 0.09305430532299, -0.11133325411906, -0.31997918014642, -0.49373290996569, 0.2218186101804]",50
"[-1.24791096398944, -1.53389631187194, -0.17248663193075, -2.03012477044488, -1.37139109405989, -0.81211568598339, -0.79012915343759, 0.32026905835434, 0.85634611190282, 1.18946518230371, 1.31281052260581, -0.02545663867251, -0.28858855938446, -0.24094297050901, 0.0899286827383, -0.22667845980825, -0.41130996212221, 0.13434583771455]",44
"[-0.06995424828784, -0.11917852061656, -1.03278670306237, -0.14137885133303, 0.26114406454657, -0.10827492980472, -0.78614246714111, -0.6383206025859, -0.12315211190697, 0.28271545258764, 0.131273751142, -0.01468728632678, -0.01648776977799, 0.20637003948539, 0.30607668194561, -0.1785059856731, -0.38561845041084, 0.2184963880095]",16
"[-1.82724628807674, -2.24083442089325, -0.46248193414814, -1.31181537103051, -0.87389221241935, -0.22218421271758, -0.82967294324377, 0.31269835127686, 0.86833082406176, 1.19243537678963, 1.29954490354628, -0.0008468220405, -0.16039687218736, -0.20742985731942, -0.13069291258855, -0.32248939739519, -0.45968321090956, 0.23492722847686]",32
"[0.59751093554593, -0.71339097589983, 0.0528005941805, -1.90021089006168, -0.54673781100339, -1.23242867789146, -0.51949565455361, 0.05223201222432, 0.35501396146513, 1.4328247711489, 1.21487608030097, 0.1752622076634, 0.07139313594556, 0.0930539115514, -0.11133258967569, -0.31997826414567, -0.49373315846078, 0.22181908967232]",50
"[-1.48722676835969, -2.77517103190437, -0.63548254023178, -0.81680790006061, -0.45361025826796, -0.07260342254347, -0.84458967351795, 0.31184515261549, 0.84849524355172, 1.17968798776267, 1.28304923209102, 0.02146135277574, -0.0998774631013, -0.07286337415809, -0.17006337034603, -0.18983032915545, -0.37070288165474, 0.01926654176813]",36
"[0.53678429871343, -0.32949448979762, -0.02132711377099, -1.6956405291386, -0.2641045431503, -1.24114968399013, -0.91660001338787, 0.2282411928751, 0.87585993579727, 1.20124412445902, 1.22209977920666, 0.07735969125876, -0.11951957624682, -0.05225666789372, 0.07918898254019, -0.31306196923282, -0.4714352138002, 0.2313966020546]",44
"[-1.24236044794765, -1.5013798345225, -0.12357622541059, -2.03007852388349, -1.36760767375241, -0.81350870148497, -0.79227400611218, 0.33251899010426, 0.86653315188302, 1.18052930013852, 1.31287604950559, -0.0301302384101, -0.11707191126029, -0.10799618578275, 0.03760086408553, -0.34064049342709, -0.49999113830821, 0.23008884205446]",58
"[0.53678959103722, -0.32948734243951, -0.02132424839078, -1.69564472078457, -0.26410523278703, -1.24115052591307, -0.91660026643577, 0.22823962752894, 0.87585991454285, 1.20124708360718, 1.22210068014124, 0.07736180927627, -0.11952193855766, -0.05226260613061, 0.07917578376767, -0.31306804001119, -0.47143484595271, 0.23139735244492]",44
"[0.57028550435212, -0.22187736377537, -0.03007914400668, -1.55907975787155, -0.24256233668534, -1.18768460386164, -0.86906653194931, 0.29403188808469, 0.89984588634343, 1.17472528320532, 1.25728667154581, 0.02102362131477, -0.04428700054141, 0.00133562363604, -0.07677131783784, -0.33650294865395, -0.53451452711855, 0.22694953906441]",34
"[-0.02948649398512, -0.93797857051197, 1.11083289490941, -0.97284165800821, 0.0863980489537, -1.0949910741378, -0.88095577145391, 0.17089124097578, 0.8378190112489, 1.26040721382944, 1.23003731935083, 0.09167237871278, 0.02784889484607, 0.02040673436632, -0.16140068065549, -0.3199634678178, -0.50228121928199, 0.22298409429443]",46
"[0.17059433582495, -0.36010320029708, -0.18760947301866, -1.82819635942949, -1.21615947103396, -0.88619239928823, -0.78009920286919, 0.1604118431684, 0.74738979877891, 1.31702997238629, 1.29389681523817, 0.06956192650233, 0.04431908254706, 0.0611361995037, -0.04906851774118, -0.31466446447954, -0.51429705574373, 0.22761922397422]",48
"[0.60441592705944, -0.12952561332525, -0.01868506138053, -1.46712789184866, -0.30673084494942, -1.11894029013868, -0.95263031453632, 0.2045922611579, 0.84599129573798, 1.19293003005585, 1.2236611431128, 0.07159854947915, -0.01208239694798, -0.10281336507407, -0.14938630126885, -0.28227628007811, -0.35887497682067, 0.1351310906618]",56
"[-0.62008221157115, -0.90482941532026, -1.61111101931253, -1.62831627618137, -1.42554806763321, -0.92464904415717, -0.83424602158326, 0.31787393721414, 0.863030868465, 1.1811280433914, 1.29523931824751, 0.00089312230021, -0.12702646445355, -0.0982692165471, -0.13597081216008, -0.31733746539331, -0.48616365482659, 0.2369445205057]",12
"[-1.2425446950122, -2.32042226616666, -0.24307092041693, -1.83267208250151, -1.11070654446517, -0.56846932372234, -0.57514293446382, 0.29921261321473, 0.82033722071132, 1.31560192600949, 1.32992590599527, 0.02867765306644, 0.05595526339426, 0.04143717405319, -0.14611304427343, -0.325841243004, -0.50659963390182, 0.22218107614311]",56
"[-1.09708338204122, -2.46164440925503, -1.16534984062808, -1.41607448847205, -1.08878438129147, -0.16642921497647, -1.2072335708486, -0.28693270574528, 0.52011545230076, 1.15434247412544, 1.02640000899912, 0.09222971566162, 0.04288511198074, -0.04485700829627, -0.17553841368386, -0.21743914383547, -0.26926854428141, 0.0515881870989]",56
"[0.71662090874054, -0.7088204330396, 0.01929435155661, -1.69556069695053, -0.27506898871499, -1.28688298322251, -0.33751501624042, 0.18092205904276, 0.54748081513506, 1.34668286274243, 1.4125282309646, -0.02077506640487, -0.16601420916062, -0.28554366361462, -0.05317454457801, -0.48755073536806, -0.22112400602348, -0.10295702510071]",34
"[-0.06996152859328, -0.11917708549075, -1.03279379210816, -0.14139514907519, 0.26112169241926, -0.10827407853299, -0.78613869948767, -0.6383142961599, -0.12314551534506, 0.28272244668982, 0.13128607257839, -0.01469011074811, -0.01648876021662, 0.20636260588463, 0.30607718387763, -0.17850877554128, -0.38561357058637, 0.21849924731118]",16
"[-0.09422097940302, -1.46243788582323, -0.84783013062385, -0.8453008912593, -2.0394069477106, -0.77710522665499, -0.73424919389548, 0.44575058060876, 1.14070848123383, 1.04814705311872, 1.10918469838596, 0.00239272301725, -0.11084559653326, -0.13245225578744, 0.0494659516855, -0.34896042109494, -0.50244884192605, 0.22828833107953]",26
"[-0.0893292326059, -0.8462992978287, 1.03462286149477, -0.92578237429795, 0.00642314041993, -1.12270847743401, -1.24181704564845, -0.53602996278567, 0.40457506044041, 1.06479810448298, 0.85214550848357, -0.01881202515283, -0.02914047867165, -0.00042472637883, 0.04394106408506, -0.01942018338367, -0.07438801149194, 0.02213495857188]",40
"[0.60441752439098, -0.1295361052267, -0.01869023235041, -1.46714523324, -0.30673260339307, -1.11895246246314, -0.95263975714488, 0.20458999228703, 0.84599696120257, 1.19294749859514, 1.22366445157986, 0.07160616781862, -0.01210170617387, -0.10282165036976, -0.14936094069009, -0.28228559109903, -0.3588897535356, 0.13513234049557]",56
"[-1.20952251897379, -2.34107047271902, -1.24992312324923, -0.90720543880833, -1.3512251715493, -0.51098253728343, -0.13016448335831, 0.16337605985844, 0.19589248952509, 1.48567514218566, 1.18413616975529, 0.1543710516031, -0.10443827137935, -0.02084648489841, -0.20474574172115, -0.35028232490403, -0.49881081466494, 0.21118387109256]",16
"[-0.9791447970706, -0.92487373770091, -0.23282425060582, 0.80884776448519, 0.31028914146828, -0.25608549177664, -0.35473787921525, -0.12400785198177, 0.23188131414196, 0.79847638995286, 1.21838010880973, -0.6190694633582, 0.12944481837612, 0.13178905409671, -0.03626238636803, -0.29702045959481, -0.28440846914272, 0.08252771209339]",24
"[-0.99111969449491, -2.50845741014065, -1.16007617555706, -1.48182052847037, -1.03666906834403, -0.1421720214349, -0.48238265853216, 0.65656661101739, 1.40100927169166, 0.81611331658328, 0.85273111853808, -0.04491218033105, 0.03845307053669, 0.01213689470687, -0.12269703489944, -0.12502647965119, -0.18104609898278, 0.03288412911359]",56
"[-0.86003327115683, -2.28825695780546, -1.26279782887222, -1.4840589031387, -1.29249209333124, -0.18973639883198, -0.77277025179764, 0.26352462472512, 0.78627245839798, 1.292455711532, 1.2688281100189, 0.12946024333217, 0.14635231548007, 0.19025223843534, -0.07376990999953, -0.3278665458962, -0.48092308421622, 0.21661509147516]",38
"[0.24783874950869, -1.86257818787247, -1.66312862520474, -0.01394021378585, -0.85746614956336, -0.03870940900742, 0.19558610247477, 0.1618165618877, -0.03471914051297, 1.07173822982232, 1.05202354883965, -0.07030319774161, 0.01734961626128, -0.01416951466752, -0.08210732029192, -0.32805427413236, -0.536415668215, 0.22786471388]",56
"[-0.69289609016858, -2.16784734886985, -1.76903477357621, -0.65372654996388, -1.33444013539941, -0.41034165020801, -0.52161428162833, 0.75653898799898, 1.15155228733809, 0.7030058535658, 0.95466355112789, 0.10955264083451, 0.09604525601521, 0.02306131618298, -0.29753690306645, -0.21016145805588, -0.27502574341792, 0.09342279038367]",26
"[-1.38159261205122, -0.10427256475285, 0.0658594536561, -1.62056134687286, -0.34865332927988, -0.16328584192185, -0.82812461753977, 0.46475856435615, 1.21780769285221, 0.96140586888116, 1.02301472024817, 0.04585661139642, -0.11288906793024, -0.02633910043375, -0.09448791046511, 0.19604412993661, -0.16862129843729, 0.03133150735649]",26
"[-1.38161691196416, -0.1042250144331, 0.06586592648466, -1.62056646230942, -0.34863990828043, -0.16326498933632, -0.82813561242623, 0.46474495211703, 1.21780541681108, 0.96141085459891, 1.02301576299748, 0.04586677720002, -0.11289934717592, -0.02634687932251, -0.09449105916034, 0.19603986998148, -0.16862099151436, 0.03133029617388]",26
"[-1.65331443964016, -2.05445708266985, -0.79154391308463, -1.27889257533456, -1.39520317963281, -0.50419521621656, -0.80883089942492, 0.30740301248748, 0.8519116371818, 1.19265911391796, 1.30965467006985, -0.01965977472975, -0.09600276438395, -0.07496712524635, -0.1846158282826, -0.32352749449635, -0.4539330565339, 0.18052520839794]",22
"[-1.23503594106139, -2.39436449416246, -0.83399834463045, -1.68812186188723, -1.11179840696888, -0.33060400872702, -0.93252720021027, 0.33164660360619, 0.92208542265226, 1.13795017340625, 1.22187229879781, 0.12227093981608, -0.11609567676327, -0.2002353615221, -0.26487326745853, -0.30262688011657, -0.53103767578709, 0.2339032577052]",36
"[-0.62009000131193, -0.90483163401383, -1.61111078858832, -1.62832422998322, -1.42554607000153, -0.92464275797656, -0.83424380658541, 0.31787389081024, 0.86303021702544, 1.18112699305915, 1.29523910669503, 0.00089269438552, -0.12702772495564, -0.0982705853694, -0.1359706810885, -0.31733752421963, -0.48616313110484, 0.23694549645862]",12
"[-1.2479128455514, -1.53389736716656, -0.172487137844, -2.0301255406621, -1.37139289276543, -0.81211495944645, -0.79013043561303, 0.32026970246831, 0.85634569878198, 1.18946559235712, 1.31281167488746, -0.02545423068141, -0.28858877615286, -0.2409431933001, 0.0899281572143, -0.22667832932377, -0.41131035049428, 0.1343454367723]",44
"[-0.05696733746958, -2.18424083894048, -0.97908312841941, -1.87217831102086, -1.26768135960391, -0.36383992167785, 0.01855944403294, 0.83136514971887, 0.50240461822592, 1.15400601505563, 1.00282668211693, 0.41318191648204, -0.08207730194067, -0.156686388254, -0.10938369872902, -0.35454377308574, -0.51713955266391, 0.22964547342647]",40
"[-1.38159943082511, -0.10425927845286, 0.06585931326503, -1.62057693551553, -0.34864474911089, -0.16327022571247, -0.8282069120781, 0.46467505524648, 1.21776734215038, 0.9614341492294, 1.0230165934332, 0.04586399125441, -0.1128876546082, -0.02633792326827, -0.09448621266405, 0.19604266177737, -0.16862008051672, 0.03132830777785]",26
